sale_id,sale_date,sale_time,store_id,store_name,region,country,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,channel,payment_method,customer_id
c224178a-a1db-48cf-a919-6a1b4f8435dd,2024-01-02,10:20:42,ST001,Paris Centre,Europe,FR,SKU005,Training Shorts,Apparel,1,39.99,0.2,39.99,mobile_app,mobile_pay,CUST000993
efde126f-9816-49e3-b575-5e1a859de426,2024-01-02,18:15:45,ST004,Berlin Mitte,Europe,DE,SKU002,Sport Jacket,Apparel,1,76.49,0.15,76.49,online,debit_card,CUST000965
2282f1ff-8027-4a8c-80a6-5dd3bed9ebd7,2024-01-02,08:38:06,ST003,London Oxford,Europe,UK,SKU003,Yoga Mat,Accessories,2,29.99,0.25,59.98,in_store,cash,CUST000255
2ad0a9bd-4e87-4b10-a4c4-c23429004dc9,2024-01-02,18:48:00,ST005,New York SoHo,Americas,US,SKU007,Tennis Racket,Equipment,2,199.99,0,399.98,mobile_app,cash,CUST000315
a1508384-cf58-48e2-891e-55bd044cdca4,2024-01-02,19:02:57,ST004,Berlin Mitte,Europe,DE,SKU006,Gym Bag,Accessories,2,59.99,0,119.98,mobile_app,debit_card,CUST000906
abea8246-6bc9-4878-92d6-d90a71841a61,2024-01-02,19:19:28,ST001,Paris Centre,Europe,FR,SKU009,Swim Goggles,Accessories,1,17.99,0.1,17.99,in_store,credit_card,CUST000100
0c3f8a7e-1a32-4a79-a773-f2be9f231a1a,2024-01-02,11:12:05,ST004,Berlin Mitte,Europe,DE,SKU004,Water Bottle,Accessories,2,24.99,0,49.98,in_store,mobile_pay,CUST000058
13ea16fe-22d1-42bc-8670-a962379b9282,2024-01-02,18:04:14,ST001,Paris Centre,Europe,FR,SKU006,Gym Bag,Accessories,2,47.99,0.2,95.98,in_store,debit_card,CUST001483
460ad3fb-1852-4fa7-80f8-42781f512405,2024-01-02,09:52:20,ST002,Casablanca Mall,Africa,MA,SKU001,Running Shoes,Footwear,4,110.49,0.15,441.96,online,debit_card,CUST001280
e0db49e1-7371-4c35-8081-375fa5bca655,2024-01-02,09:14:13,ST002,Casablanca Mall,Africa,MA,SKU009,Swim Goggles,Accessories,4,17.99,0.1,71.96,in_store,cash,CUST000663
efd55517-3415-4159-80f5-234d3e7f662b,2024-01-02,13:00:24,ST002,Casablanca Mall,Africa,MA,SKU001,Running Shoes,Footwear,4,103.99,0.2,415.96,in_store,mobile_pay,CUST000451
9b14ea08-7cba-415c-9e6d-f35ba30ec6e2,2024-01-02,09:56:13,ST001,Paris Centre,Europe,FR,SKU005,Training Shorts,Apparel,3,49.99,0,149.97,online,cash,CUST001572
1676b2e6-7a01-466c-be54-38f2c6e9a9f6,2024-01-02,16:50:59,ST005,New York SoHo,Americas,US,SKU008,Hiking Boots,Footwear,1,127.99,0.2,127.99,mobile_app,debit_card,CUST000516
2426fba0-9d71-4ac6-a876-644736dc166f,2024-01-02,19:24:43,ST001,Paris Centre,Europe,FR,SKU010,Cycling Jersey,Apparel,3,59.99,0.2,179.97,mobile_app,debit_card,CUST000681
060d6c00-c44e-4865-9ff2-e13128908abc,2024-01-02,13:01:38,ST002,Casablanca Mall,Africa,MA,SKU006,Gym Bag,Accessories,4,59.99,0,239.96,mobile_app,mobile_pay,CUST000784
4dbf4881-5891-429f-834c-cdc04e4215a6,2024-01-02,08:39:48,ST005,New York SoHo,Americas,US,SKU004,Water Bottle,Accessories,1,24.99,0,24.99,in_store,cash,CUST000485
7483b3b8-9872-42c6-a41e-8e557737c59d,2024-01-02,10:23:31,ST004,Berlin Mitte,Europe,DE,SKU004,Water Bottle,Accessories,1,24.99,0,24.99,online,debit_card,CUST000311
362a5079-d917-43a1-9aab-deb60b71fe1d,2024-01-02,19:38:28,ST004,Berlin Mitte,Europe,DE,SKU004,Water Bottle,Accessories,1,24.99,0,24.99,mobile_app,cash,CUST000275
808ee861-744c-4996-b9e9-93c0cbed197f,2024-01-02,20:26:41,ST003,London Oxford,Europe,UK,SKU006,Gym Bag,Accessories,1,50.99,0.15,50.99,online,credit_card,CUST000470
4d3ae016-68dd-4d64-803a-480d1ed822e1,2024-01-02,16:03:58,ST003,London Oxford,Europe,UK,SKU006,Gym Bag,Accessories,2,59.99,0,119.98,mobile_app,debit_card,CUST001642
5fb77722-7dfb-414e-8acd-6d7a50ffcf0b,2024-01-02,13:11:28,ST002,Casablanca Mall,Africa,MA,SKU010,Cycling Jersey,Apparel,4,63.74,0.15,254.96,mobile_app,credit_card,CUST000133
6c5ec08c-22f8-4762-af1b-0de8b06e7daa,2024-01-02,18:09:13,ST004,Berlin Mitte,Europe,DE,SKU002,Sport Jacket,Apparel,2,89.99,0,179.98,in_store,credit_card,CUST000356
7f6548dc-6315-4204-9830-7cd29c12ca5a,2024-01-02,16:05:27,ST005,New York SoHo,Americas,US,SKU009,Swim Goggles,Accessories,2,19.99,0,39.98,mobile_app,mobile_pay,CUST000638
3165fdbc-2616-434f-a729-84f5ad5c0fa2,2024-01-02,10:38:15,ST002,Casablanca Mall,Africa,MA,SKU004,Water Bottle,Accessories,2,22.49,0.1,44.98,online,cash,CUST001181
e91d311e-b6c3-4d9d-b25e-496b55a3d342,2024-01-02,20:30:05,ST004,Berlin Mitte,Europe,DE,SKU004,Water Bottle,Accessories,3,18.74,0.25,56.22,online,mobile_pay,CUST000774
7823d9c6-e1e9-4376-bdd1-86cee8da4e6b,2024-01-02,16:39:47,ST002,Casablanca Mall,Africa,MA,SKU008,Hiking Boots,Footwear,4,143.99,0.1,575.96,online,debit_card,CUST001679
a2f1e936-6e47-443e-b5e9-090a3586e0df,2024-01-02,21:05:48,ST004,Berlin Mitte,Europe,DE,SKU001,Running Shoes,Footwear,4,116.99,0.1,467.96,online,debit_card,CUST001133
046a047e-b2d1-49a8-be4e-1858e89db3eb,2024-01-02,12:29:18,ST002,Casablanca Mall,Africa,MA,SKU005,Training Shorts,Apparel,4,44.99,0.1,179.96,online,mobile_pay,CUST000148
c635fa8b-ff20-4d4c-8e61-f403ee0c5cbf,2024-01-02,10:58:12,ST003,London Oxford,Europe,UK,SKU003,Yoga Mat,Accessories,4,39.99,0,159.96,in_store,credit_card,CUST001765
c40fe11e-181d-4d58-9cdb-91b0339cceaa,2024-01-02,14:25:47,ST005,New York SoHo,Americas,US,SKU006,Gym Bag,Accessories,4,53.99,0.1,215.96,online,mobile_pay,CUST001003
b147f525-c0d0-49ff-b1a9-58a6da85150d,2024-01-02,08:58:07,ST003,London Oxford,Europe,UK,SKU010,Cycling Jersey,Apparel,1,67.49,0.1,67.49,online,debit_card,CUST000398
417938a2-686c-4dc7-be04-b843b128613b,2024-01-02,19:31:40,ST004,Berlin Mitte,Europe,DE,SKU005,Training Shorts,Apparel,3,42.49,0.15,127.47,mobile_app,cash,CUST001427
3e9380d4-b15b-43b4-a4e7-734f6e12cc81,2024-01-02,11:15:30,ST001,Paris Centre,Europe,FR,SKU007,Tennis Racket,Equipment,4,159.99,0.2,639.96,in_store,cash,CUST001293
41f7e7cd-8bb1-4dde-9701-469ba4225425,2024-01-02,15:43:09,ST001,Paris Centre,Europe,FR,SKU003,Yoga Mat,Accessories,3,33.99,0.15,101.97,online,debit_card,CUST001234
3716eb29-6cac-4860-a1ca-703a35dad238,2024-01-02,20:05:41,ST005,New York SoHo,Americas,US,SKU003,Yoga Mat,Accessories,1,39.99,0,39.99,mobile_app,mobile_pay,CUST000815
4e45c273-8d89-43a9-a10b-b2b8f4a0d706,2024-01-02,10:53:27,ST005,New York SoHo,Americas,US,SKU002,Sport Jacket,Apparel,2,80.99,0.1,161.98,online,cash,CUST001026
9c71a1bb-9ef4-4a78-bca5-5cfafc89d9ef,2024-01-02,14:48:56,ST005,New York SoHo,Americas,US,SKU007,Tennis Racket,Equipment,3,159.99,0.2,479.97,mobile_app,credit_card,CUST000224
f72f0617-2810-437a-99ac-5e067c0247b6,2024-01-02,19:13:59,ST005,New York SoHo,Americas,US,SKU006,Gym Bag,Accessories,2,59.99,0,119.98,mobile_app,mobile_pay,CUST001432
961f9846-0b84-4b7e-8e9a-c2b64f13f6b4,2024-01-02,15:00:06,ST003,London Oxford,Europe,UK,SKU001,Running Shoes,Footwear,2,97.49,0.25,194.98,in_store,mobile_pay,CUST001076
3d525b31-e7fd-4359-a95a-8906a6bc7d80,2024-01-02,10:23:11,ST004,Berlin Mitte,Europe,DE,SKU005,Training Shorts,Apparel,4,49.99,0,199.96,mobile_app,debit_card,CUST000406
0e613bd7-0463-432f-8c46-63014cc99a42,2024-01-02,17:52:13,ST004,Berlin Mitte,Europe,DE,SKU003,Yoga Mat,Accessories,1,35.99,0.1,35.99,in_store,debit_card,CUST000121
bb8d4ea2-7b4f-4062-8531-765a3d93d328,2024-01-02,14:28:40,ST002,Casablanca Mall,Africa,MA,SKU004,Water Bottle,Accessories,3,18.74,0.25,56.22,mobile_app,credit_card,CUST001779
42a38a62-544b-4421-a556-3590dca70417,2024-01-02,14:07:17,ST002,Casablanca Mall,Africa,MA,SKU002,Sport Jacket,Apparel,3,89.99,0,269.97,in_store,cash,CUST000061
e580d651-6eb4-417f-9cca-1a698d4e05c0,2024-01-02,18:48:06,ST005,New York SoHo,Americas,US,SKU004,Water Bottle,Accessories,4,22.49,0.1,89.96,in_store,credit_card,CUST000545
bc193821-559f-4cc8-883e-303033e40dde,2024-01-02,11:33:50,ST001,Paris Centre,Europe,FR,SKU010,Cycling Jersey,Apparel,1,74.99,0,74.99,in_store,mobile_pay,CUST001235
31d14a95-f06b-4d37-8054-9c7226c73cff,2024-01-02,20:21:38,ST005,New York SoHo,Americas,US,SKU005,Training Shorts,Apparel,4,44.99,0.1,179.96,online,cash,CUST000760
9d79cd1e-66fd-4016-9f08-6a9978e60ebd,2024-01-02,18:25:24,ST003,London Oxford,Europe,UK,SKU006,Gym Bag,Accessories,2,59.99,0,119.98,mobile_app,credit_card,CUST001998
98ad4ecd-8da8-44e3-9322-8db5d2abcdec,2024-01-02,15:55:44,ST003,London Oxford,Europe,UK,SKU006,Gym Bag,Accessories,1,59.99,0,59.99,online,debit_card,CUST000053
588368ee-0855-45ad-a866-0bef576530c3,2024-01-02,20:52:15,ST005,New York SoHo,Americas,US,SKU002,Sport Jacket,Apparel,3,71.99,0.2,215.97,online,mobile_pay,CUST001267
b67033be-6097-478d-81c5-e3df2b1a32af,2024-01-02,11:00:40,ST004,Berlin Mitte,Europe,DE,SKU009,Swim Goggles,Accessories,4,15.99,0.2,63.96,online,credit_card,CUST001298
beef7f86-50a2-48e4-bf19-6c95e0a32ffb,2024-01-02,15:14:38,ST003,London Oxford,Europe,UK,SKU001,Running Shoes,Footwear,3,103.99,0.2,311.97,online,mobile_pay,CUST001514
d81d4f1b-feaa-436e-b926-10ab4b577f91,2024-01-02,15:42:54,ST005,New York SoHo,Americas,US,SKU002,Sport Jacket,Apparel,3,80.99,0.1,242.97,mobile_app,credit_card,CUST001504
0df9d2d2-a0ad-465e-a80e-387dad9eb680,2024-01-02,10:55:33,ST004,Berlin Mitte,Europe,DE,SKU005,Training Shorts,Apparel,2,39.99,0.2,79.98,mobile_app,credit_card,CUST000262
dc932043-d483-4675-a126-d5642353e2ce,2024-01-02,18:35:55,ST004,Berlin Mitte,Europe,DE,SKU002,Sport Jacket,Apparel,3,67.49,0.25,202.47,online,debit_card,CUST001836
b12de233-3422-4fcb-b9a8-07ffff768450,2024-01-02,16:15:15,ST004,Berlin Mitte,Europe,DE,SKU002,Sport Jacket,Apparel,4,71.99,0.2,287.96,in_store,debit_card,CUST001543
f1e008ba-ec86-4cf2-afb1-e4c8626a168e,2024-01-02,08:10:59,ST001,Paris Centre,Europe,FR,SKU002,Sport Jacket,Apparel,4,71.99,0.2,287.96,online,mobile_pay,CUST001570
0c54e9df-a20b-46af-95b7-d9ce2d94436c,2024-01-02,15:57:42,ST003,London Oxford,Europe,UK,SKU004,Water Bottle,Accessories,3,19.99,0.2,59.97,in_store,debit_card,CUST001890
7be0ae14-ac2d-4853-bc70-d0f39b0f0fd9,2024-01-02,19:21:55,ST005,New York SoHo,Americas,US,SKU008,Hiking Boots,Footwear,1,119.99,0.25,119.99,in_store,credit_card,CUST001319
e96662c1-2a6d-43a6-b666-fa61957a9798,2024-01-02,18:50:35,ST003,London Oxford,Europe,UK,SKU007,Tennis Racket,Equipment,4,159.99,0.2,639.96,online,debit_card,CUST000458
05165dc9-bec2-4a2a-89c2-eee78ddfb591,2024-01-02,09:05:21,ST003,London Oxford,Europe,UK,SKU002,Sport Jacket,Apparel,3,89.99,0,269.97,mobile_app,debit_card,CUST001525
474bb1f9-683f-4ea9-be11-f6c59138867e,2024-01-03,21:20:24,ST001,Paris Centre,Europe,FR,SKU010,Cycling Jersey,Apparel,3,74.99,0,224.97,mobile_app,credit_card,CUST000637
0b732e14-7472-477e-a584-c7d00c480960,2024-01-03,14:27:20,ST001,Paris Centre,Europe,FR,SKU010,Cycling Jersey,Apparel,2,56.24,0.25,112.48,online,debit_card,CUST001065
c8f0118e-3214-43bf-aab6-7109fdcf7593,2024-01-03,14:00:34,ST005,New York SoHo,Americas,US,SKU010,Cycling Jersey,Apparel,2,74.99,0,149.98,online,cash,CUST000297
16d9d1e0-049b-4a0c-ab8e-15d7b09056d4,2024-01-03,15:09:38,ST003,London Oxford,Europe,UK,SKU004,Water Bottle,Accessories,4,19.99,0.2,79.96,online,debit_card,CUST001530
87625f25-904b-463e-805b-6faf425b2533,2024-01-03,16:44:07,ST001,Paris Centre,Europe,FR,SKU010,Cycling Jersey,Apparel,3,74.99,0,224.97,online,mobile_pay,CUST001293
35a47a9a-ed70-4d26-a68d-10a683e9f0a2,2024-01-03,14:03:51,ST002,Casablanca Mall,Africa,MA,SKU008,Hiking Boots,Footwear,3,127.99,0.2,383.97,online,debit_card,CUST001696
9ba0af3f-0afb-4236-bee1-139cc1fd0a4e,2024-01-03,20:11:54,ST002,Casablanca Mall,Africa,MA,SKU004,Water Bottle,Accessories,1,18.74,0.25,18.74,online,mobile_pay,CUST000613
1103f6dd-e184-4291-860e-9532d9c39d54,2024-01-03,14:43:30,ST002,Casablanca Mall,Africa,MA,SKU001,Running Shoes,Footwear,4,129.99,0,519.96,online,mobile_pay,CUST000801
6f10afff-1366-4a20-90f5-29dab63878df,2024-01-03,19:59:12,ST001,Paris Centre,Europe,FR,SKU009,Swim Goggles,Accessories,3,19.99,0,59.97,mobile_app,mobile_pay,CUST000200
69f626b5-8712-4f0d-b947-8a40b11affb9,2024-01-03,19:19:29,ST002,Casablanca Mall,Africa,MA,SKU006,Gym Bag,Accessories,1,44.99,0.25,44.99,mobile_app,debit_card,CUST001183
edbd66b3-c77c-452d-8a6f-4a8515031586,2024-01-03,10:13:13,ST002,Casablanca Mall,Africa,MA,SKU008,Hiking Boots,Footwear,4,159.99,0,639.96,mobile_app,debit_card,CUST001506
1d9fabae-733f-4c86-ba0c-a1b51cb591be,2024-01-03,20:54:09,ST001,Paris Centre,Europe,FR,SKU006,Gym Bag,Accessories,1,47.99,0.2,47.99,online,mobile_pay,CUST001392
aa880918-cd6b-4744-8b74-b41fa17d20f9,2024-01-03,15:11:03,ST002,Casablanca Mall,Africa,MA,SKU001,Running Shoes,Footwear,1,129.99,0,129.99,in_store,cash,CUST001216
0f5f938d-2b72-4403-97c9-4fea5efed5da,2024-01-03,08:07:15,ST004,Berlin Mitte,Europe,DE,SKU003,Yoga Mat,Accessories,4,39.99,0,159.96,online,mobile_pay,CUST000620
8c1f0184-d394-45da-941b-9b78ec3e6a6c,2024-01-03,19:50:42,ST005,New York SoHo,Americas,US,SKU003,Yoga Mat,Accessories,4,29.99,0.25,119.96,mobile_app,credit_card,CUST001593
31a305e0-cbae-43a1-ba3a-388a601efd10,2024-01-03,18:28:23,ST004,Berlin Mitte,Europe,DE,SKU007,Tennis Racket,Equipment,3,159.99,0.2,479.97,in_store,credit_card,CUST000239
3ed31a33-ca6e-4e55-9e6c-4126f1ed3a3a,2024-01-03,18:58:32,ST001,Paris Centre,Europe,FR,SKU002,Sport Jacket,Apparel,4,71.99,0.2,287.96,in_store,credit_card,CUST001202
3cfdf7e5-bf0b-41ed-a0b7-fe25a5d0fb26,2024-01-03,19:47:06,ST005,New York SoHo,Americas,US,SKU010,Cycling Jersey,Apparel,4,74.99,0,299.96,mobile_app,debit_card,CUST000787
4b92642f-7b3e-4c71-be8b-9330f7e278df,2024-01-03,10:06:20,ST004,Berlin Mitte,Europe,DE,SKU007,Tennis Racket,Equipment,3,169.99,0.15,509.97,in_store,debit_card,CUST000831
5135be11-38a4-401f-802f-8346289e7eda,2024-01-03,16:53:37,ST001,Paris Centre,Europe,FR,SKU007,Tennis Racket,Equipment,4,199.99,0,799.96,mobile_app,credit_card,CUST001544
c73aaefd-15ec-4ba0-ac0e-835ffee8ffd2,2024-01-03,17:44:11,ST002,Casablanca Mall,Africa,MA,SKU002,Sport Jacket,Apparel,2,67.49,0.25,134.98,in_store,mobile_pay,CUST001640
5969c0fb-44d0-472d-9408-addcd80efa20,2024-01-03,17:13:41,ST003,London Oxford,Europe,UK,SKU002,Sport Jacket,Apparel,1,89.99,0,89.99,in_store,credit_card,CUST001152
c1f7aadb-0ac2-48e4-a2fb-151ae9c8c719,2024-01-03,16:19:23,ST003,London Oxford,Europe,UK,SKU001,Running Shoes,Footwear,1,129.99,0,129.99,mobile_app,debit_card,CUST000867
3ee0fc3c-b3c6-4098-be92-1d9fceffef60,2024-01-03,16:57:50,ST001,Paris Centre,Europe,FR,SKU004,Water Bottle,Accessories,3,24.99,0,74.97,online,mobile_pay,CUST000287
cc43ccb4-1c4e-4baa-9d85-99cb3e2cb949,2024-01-03,13:38:34,ST005,New York SoHo,Americas,US,SKU008,Hiking Boots,Footwear,3,135.99,0.15,407.97,mobile_app,debit_card,CUST001409
1fa7fa2a-9c5a-422a-84ce-db0f919addf1,2024-01-03,11:09:19,ST001,Paris Centre,Europe,FR,SKU001,Running Shoes,Footwear,2,129.99,0,259.98,in_store,debit_card,CUST001234
18c922ed-d96b-44c4-b950-a2077bea73ae,2024-01-03,10:46:39,ST005,New York SoHo,Americas,US,SKU004,Water Bottle,Accessories,3,24.99,0,74.97,online,credit_card,CUST001127
20bb2da8-9c36-4874-9192-5936ec2335b5,2024-01-03,10:25:29,ST003,London Oxford,Europe,UK,SKU005,Training Shorts,Apparel,4,39.99,0.2,159.96,in_store,cash,CUST001386
7dd4840e-a092-4769-8a4f-db32fec80b4a,2024-01-03,18:46:17,ST004,Berlin Mitte,Europe,DE,SKU003,Yoga Mat,Accessories,2,39.99,0,79.98,mobile_app,debit_card,CUST001464
60ac024f-ab05-44e9-bb3a-5989c53699b8,2024-01-03,21:09:20,ST003,London Oxford,Europe,UK,SKU010,Cycling Jersey,Apparel,2,67.49,0.1,134.98,online,mobile_pay,CUST000054
36878b6e-b701-48ec-a831-5e65f734b206,2024-01-03,09:34:07,ST005,New York SoHo,Americas,US,SKU004,Water Bottle,Accessories,1,24.99,0,24.99,mobile_app,mobile_pay,CUST000136
20d65e3a-f54b-4eec-9178-2f8433bbea29,2024-01-03,20:17:09,ST003,London Oxford,Europe,UK,SKU002,Sport Jacket,Apparel,3,89.99,0,269.97,in_store,cash,CUST000021
c791cefd-cd20-4544-91a3-cc5d2d3c0126,2024-01-03,09:50:59,ST001,Paris Centre,Europe,FR,SKU007,Tennis Racket,Equipment,2,179.99,0.1,359.98,in_store,debit_card,CUST001079
754ee513-fd49-439a-8207-ca9225f516c6,2024-01-03,16:22:44,ST003,London Oxford,Europe,UK,SKU010,Cycling Jersey,Apparel,4,74.99,0,299.96,mobile_app,cash,CUST001130
f291c393-94a2-4f6a-92cd-a9214fd14f23,2024-01-03,10:20:48,ST003,London Oxford,Europe,UK,SKU010,Cycling Jersey,Apparel,1,74.99,0,74.99,online,debit_card,CUST000707
be7309b0-1556-4f3d-8784-6a2d6959c142,2024-01-03,17:08:16,ST005,New York SoHo,Americas,US,SKU009,Swim Goggles,Accessories,4,17.99,0.1,71.96,in_store,debit_card,CUST001347
012485a6-5514-49f5-9632-6ea3b94ac9ae,2024-01-03,19:17:03,ST002,Casablanca Mall,Africa,MA,SKU003,Yoga Mat,Accessories,4,33.99,0.15,135.96,mobile_app,cash,CUST001449
7e43aa82-7406-401d-b265-9e853e56cc41,2024-01-03,15:11:28,ST002,Casablanca Mall,Africa,MA,SKU010,Cycling Jersey,Apparel,4,59.99,0.2,239.96,online,mobile_pay,CUST001029
9c7cbe71-5fe1-47b4-b834-862fde5beebf,2024-01-03,19:56:59,ST003,London Oxford,Europe,UK,SKU005,Training Shorts,Apparel,4,42.49,0.15,169.96,in_store,cash,CUST001302
643145bd-4c6c-436f-b9e7-5bc74d7e068f,2024-01-03,13:54:05,ST001,Paris Centre,Europe,FR,SKU005,Training Shorts,Apparel,4,37.49,0.25,149.96,mobile_app,credit_card,CUST000158
9ca51c63-4144-4258-94a0-2d3fcdb570c4,2024-01-03,08:05:47,ST002,Casablanca Mall,Africa,MA,SKU002,Sport Jacket,Apparel,2,76.49,0.15,152.98,online,mobile_pay,CUST001656
b9535abd-aded-4a53-8a34-fa0a52b7127a,2024-01-03,15:32:43,ST001,Paris Centre,Europe,FR,SKU007,Tennis Racket,Equipment,2,179.99,0.1,359.98,mobile_app,credit_card,CUST000831
d37d955d-b2a0-4161-98f8-4657d845ae23,2024-01-03,19:00:45,ST001,Paris Centre,Europe,FR,SKU010,Cycling Jersey,Apparel,2,56.24,0.25,112.48,online,cash,CUST000501
0441e615-df79-4859-88fd-8cc3a756691f,2024-01-03,15:10:43,ST005,New York SoHo,Americas,US,SKU010,Cycling Jersey,Apparel,1,63.74,0.15,63.74,mobile_app,debit_card,CUST000359
084adcaa-88a9-4e36-bc30-cc74cb82515c,2024-01-03,13:03:27,ST001,Paris Centre,Europe,FR,SKU006,Gym Bag,Accessories,2,50.99,0.15,101.98,online,mobile_pay,CUST000350
b6e49c1d-f821-41a3-8c32-5449ea4e2ccf,2024-01-03,11:53:34,ST003,London Oxford,Europe,UK,SKU002,Sport Jacket,Apparel,3,71.99,0.2,215.97,in_store,cash,CUST000613
195a4d7b-64cc-496b-b20d-e3b9343ab59c,2024-01-03,08:47:40,ST004,Berlin Mitte,Europe,DE,SKU005,Training Shorts,Apparel,3,49.99,0,149.97,mobile_app,mobile_pay,CUST000446
aa6ba551-a30c-45e7-8de0-cd85f58eed49,2024-01-03,17:54:31,ST003,London Oxford,Europe,UK,SKU009,Swim Goggles,Accessories,1,17.99,0.1,17.99,in_store,cash,CUST000013
6be037a5-becc-4a69-b319-1369a2540aa2,2024-01-03,13:06:00,ST005,New York SoHo,Americas,US,SKU008,Hiking Boots,Footwear,3,159.99,0,479.97,online,debit_card,CUST000824
0236cfbc-c1ee-47fa-9a22-6862e1d7a667,2024-01-03,15:12:05,ST003,London Oxford,Europe,UK,SKU001,Running Shoes,Footwear,1,116.99,0.1,116.99,mobile_app,debit_card,CUST000842
c3335702-c9d3-478d-ab26-6d71b2f530a5,2024-01-03,20:42:16,ST001,Paris Centre,Europe,FR,SKU008,Hiking Boots,Footwear,1,159.99,0,159.99,in_store,mobile_pay,CUST000810
31167e94-f804-432c-b600-13512fcc4780,2024-01-03,10:34:51,ST003,London Oxford,Europe,UK,SKU005,Training Shorts,Apparel,3,44.99,0.1,134.97,online,credit_card,CUST000899
c0a36ca2-d59e-47ae-a377-65c391d72256,2024-01-03,19:27:00,ST004,Berlin Mitte,Europe,DE,SKU003,Yoga Mat,Accessories,2,39.99,0,79.98,online,debit_card,CUST000227
bc88324f-e85e-41ba-b5aa-17b1e938be83,2024-01-03,14:26:47,ST002,Casablanca Mall,Africa,MA,SKU005,Training Shorts,Apparel,1,49.99,0,49.99,online,credit_card,CUST000329
3a810f3a-dd90-4401-a0d3-40ba7e34d13e,2024-01-03,14:31:35,ST002,Casablanca Mall,Africa,MA,SKU008,Hiking Boots,Footwear,3,159.99,0,479.97,online,debit_card,CUST000666
8a6fb78f-5774-4478-bfd2-80145f464438,2024-01-03,09:06:50,ST004,Berlin Mitte,Europe,DE,SKU009,Swim Goggles,Accessories,4,19.99,0,79.96,in_store,debit_card,CUST000319
0e5d4350-998d-4a5c-a2ca-36460a888c54,2024-01-03,18:15:03,ST003,London Oxford,Europe,UK,SKU009,Swim Goggles,Accessories,1,14.99,0.25,14.99,mobile_app,cash,CUST000880
62998e0f-c16e-49e3-a903-11ad07a6bbee,2024-01-03,12:18:31,ST005,New York SoHo,Americas,US,SKU001,Running Shoes,Footwear,4,116.99,0.1,467.96,in_store,mobile_pay,CUST000508
f0616906-2066-4bd4-b65e-9032ea77d211,2024-01-03,12:49:07,ST005,New York SoHo,Americas,US,SKU003,Yoga Mat,Accessories,2,39.99,0,79.98,online,debit_card,CUST001365
e7de2a41-ea07-4f05-8b88-4d0352ac48fc,2024-01-03,20:51:06,ST004,Berlin Mitte,Europe,DE,SKU004,Water Bottle,Accessories,4,19.99,0.2,79.96,mobile_app,debit_card,CUST000387
5b02f877-6b6d-40f5-a5dc-c5117834b13e,2024-01-03,10:25:02,ST005,New York SoHo,Americas,US,SKU003,Yoga Mat,Accessories,2,39.99,0,79.98,online,debit_card,CUST001903
68f0523b-0886-4eba-8afb-7e4751ac7c98,2024-01-03,11:05:55,ST002,Casablanca Mall,Africa,MA,SKU007,Tennis Racket,Equipment,1,169.99,0.15,169.99,in_store,mobile_pay,CUST000835
aeb95606-141a-425a-8a54-01b5aec0fda1,2024-01-03,13:27:30,ST005,New York SoHo,Americas,US,SKU005,Training Shorts,Apparel,2,49.99,0,99.98,in_store,mobile_pay,CUST001319
8dca79f0-0b07-400a-932b-5d4273cb8bc0,2024-01-03,13:17:22,ST001,Paris Centre,Europe,FR,SKU005,Training Shorts,Apparel,1,49.99,0,49.99,mobile_app,mobile_pay,CUST000506
2599f300-ed2a-4015-b8ac-731c478d8450,2024-01-03,08:03:42,ST003,London Oxford,Europe,UK,SKU001,Running Shoes,Footwear,2,129.99,0,259.98,mobile_app,cash,CUST000435
5873f65d-81cf-45cd-b1eb-e873366ce575,2024-01-03,09:27:11,ST003,London Oxford,Europe,UK,SKU008,Hiking Boots,Footwear,3,135.99,0.15,407.97,online,mobile_pay,CUST000745
6eb6ea54-6b3a-4e70-87dd-19598eddea52,2024-01-03,18:00:43,ST003,London Oxford,Europe,UK,SKU005,Training Shorts,Apparel,1,49.99,0,49.99,mobile_app,debit_card,CUST000679
612f98a6-8279-4e68-a95b-2a119ead97bd,2024-01-03,18:17:13,ST003,London Oxford,Europe,UK,SKU006,Gym Bag,Accessories,3,59.99,0,179.97,mobile_app,mobile_pay,CUST000179
51be68a6-33d6-4e12-8af9-47416979e21f,2024-01-03,17:58:56,ST001,Paris Centre,Europe,FR,SKU003,Yoga Mat,Accessories,1,39.99,0,39.99,mobile_app,debit_card,CUST000396
6dad9146-76b7-4713-b510-03ff9dfd8ac3,2024-01-03,17:21:19,ST004,Berlin Mitte,Europe,DE,SKU002,Sport Jacket,Apparel,1,76.49,0.15,76.49,mobile_app,mobile_pay,CUST001559
b1f208fc-b8ae-4d6f-81c8-a6b40ebf1d39,2024-01-03,10:12:26,ST002,Casablanca Mall,Africa,MA,SKU009,Swim Goggles,Accessories,2,19.99,0,39.98,mobile_app,cash,CUST001826
e95feff2-2e02-4a72-893d-71070c4d0b60,2024-01-03,18:45:07,ST005,New York SoHo,Americas,US,SKU006,Gym Bag,Accessories,3,53.99,0.1,161.97,online,credit_card,CUST000989
bfcc5e5a-57af-4a76-bbf9-b09763e3ce40,2024-01-03,17:17:44,ST004,Berlin Mitte,Europe,DE,SKU009,Swim Goggles,Accessories,1,19.99,0,19.99,in_store,cash,CUST000094
